G2	G1	0.005671871660421454
G3	G1	0.0025466005510114704
G4	G1	0.00065570651709291
G5	G1	0.001793419646161836
G6	G1	0.003269231817320973
G7	G1	0.0
G8	G1	0.011480266318964058
G9	G1	0.003601899599956275
G10	G1	0.009331655975101438
G11	G1	0.0
G12	G1	0.0
G13	G1	0.00026951153951612123
G14	G1	0.006631533790719038
G15	G1	0.007340819689826976
G16	G1	0.00634897873910646
G17	G1	0.0048843486066094495
G18	G1	0.0016900658413755356
G19	G1	0.006667364726521528
G20	G1	0.005720907107315364
G21	G1	0.01758032349472868
G22	G1	0.005331586351685489
G23	G1	0.0
G24	G1	0.0
G25	G1	0.004425402975428992
G26	G1	0.0043243964651001245
G27	G1	0.0
G28	G1	0.006378604167915709
G29	G1	0.014688697400387479
G30	G1	0.0
G31	G1	0.00590007008554216
G32	G1	0.0034434323264365234
G33	G1	0.0014666300126205843
G34	G1	0.0
G35	G1	0.0015961731409432957
G36	G1	0.011801594377864665
G37	G1	0.017307972788221566
G38	G1	0.0
G39	G1	0.0
G40	G1	0.0041310492074216575
G41	G1	0.0028430890613754967
G42	G1	0.005202297502068979
G43	G1	0.0065834721183083535
G44	G1	0.0056571802067597685
G45	G1	0.0
G46	G1	0.00849747151076585
G47	G1	0.012704790498024185
G48	G1	0.012345128368060941
G49	G1	0.007567018465357839
G50	G1	0.017988298117802833
G51	G1	0.003263070342270511
G52	G1	0.00665105769246722
G53	G1	0.008163544322353592
G54	G1	0.03002349232612484
G55	G1	0.0
G56	G1	0.0
G57	G1	0.003841212747889415
G58	G1	0.0
G59	G1	0.0027669066538231783
G60	G1	0.007554248279817176
G61	G1	0.0036890982924175394
G62	G1	0.0038366896760710263
G63	G1	0.001590258682786483
G64	G1	0.0
G65	G1	0.0
G66	G1	0.0
G67	G1	0.0039081673512242785
G68	G1	0.0
G69	G1	0.012420006646292331
G70	G1	0.009423480326891753
G71	G1	0.01435161927692865
G72	G1	0.0
G73	G1	0.009962494011674424
G74	G1	0.0
G75	G1	0.0077013043641453675
G76	G1	0.003443422413486055
G77	G1	0.0062663923350178
G78	G1	0.004718596697697788
G79	G1	0.0
G80	G1	0.0
G81	G1	0.0015480410404775386
G82	G1	0.004318332044750761
G83	G1	0.0
G84	G1	0.004715308825614513
G85	G1	0.0
G86	G1	0.003485232702690866
G87	G1	0.0
G88	G1	0.006949822031831813
G89	G1	0.0
G90	G1	0.0
G91	G1	0.004032416272395651
G92	G1	0.00424441417004615
G93	G1	0.008528723585586848
G94	G1	0.004783877395605878
G95	G1	0.0
G96	G1	0.0
G97	G1	0.0
G98	G1	0.0016313808288017993
G99	G1	0.0
G100	G1	0.0015535960965464377
G1	G2	0.004898940023508755
G3	G2	0.0010754197351844302
G4	G2	0.029344612006259044
G5	G2	0.007896778703971763
G6	G2	0.0040621929131891615
G7	G2	0.0017491582977906162
G8	G2	0.006110492030054559
G9	G2	0.007011220980709519
G10	G2	0.0
G11	G2	0.004273267453229796
G12	G2	0.0
G13	G2	0.0018481987154971783
G14	G2	0.004084981553023378
G15	G2	0.007784629599218661
G16	G2	0.0028737079007104165
G17	G2	0.002811834916284803
G18	G2	0.003459404148554157
G19	G2	0.004183226310824304
G20	G2	0.0006752094849947249
G21	G2	0.005098438437763313
G22	G2	0.001664655206405121
G23	G2	0.004637019289984959
G24	G2	0.0060034966262714675
G25	G2	0.00413476225811857
G26	G2	0.003191964258916899
G27	G2	0.014819721298800007
G28	G2	0.0009507177301477168
G29	G2	0.00619532601273009
G30	G2	0.005530176913336306
G31	G2	0.005384876464643502
G32	G2	0.002330123330165934
G33	G2	0.005146379424154018
G34	G2	0.0029020546385996097
G35	G2	0.0036485232680535887
G36	G2	0.003086059229496236
G37	G2	0.0054878196022521055
G38	G2	0.002315878183619077
G39	G2	0.0007357671995850164
G40	G2	0.005303379506802438
G41	G2	0.00470406763539539
G42	G2	0.0039240273655441705
G43	G2	0.0038071612165025467
G44	G2	0.0007919112253069336
G45	G2	0.002274966332884732
G46	G2	0.0018552962875833026
G47	G2	0.0
G48	G2	0.006018896435948107
G49	G2	0.00527262459003291
G50	G2	0.0
G51	G2	0.0018420971584536575
G52	G2	0.005813352573305407
G53	G2	0.004134629993772832
G54	G2	0.0018756898828014815
G55	G2	0.006029968390325689
G56	G2	0.007129950121450263
G57	G2	0.0
G58	G2	0.0025255333014127614
G59	G2	0.00775990584444453
G60	G2	0.008925767662734077
G61	G2	0.005771507268103142
G62	G2	0.0018394646601646526
G63	G2	0.004210557562700136
G64	G2	0.005679975732338354
G65	G2	0.0021442460696912305
G66	G2	0.0041081213616083
G67	G2	0.00500892036167285
G68	G2	0.0
G69	G2	0.006935410007181071
G70	G2	0.004810921096953787
G71	G2	0.005649847112592723
G72	G2	0.007851061325484151
G73	G2	0.0
G74	G2	0.0016622522121027981
G75	G2	0.004914611735498934
G76	G2	0.004107799687345842
G77	G2	0.005908691202311119
G78	G2	0.0
G79	G2	0.0
G80	G2	0.0016346694505869426
G81	G2	0.0034900392439651765
G82	G2	0.004015350135634326
G83	G2	0.004504462764472311
G84	G2	0.004148255986492164
G85	G2	0.0053395614094096525
G86	G2	0.013654285307184544
G87	G2	0.013310802635775262
G88	G2	0.006017965516162771
G89	G2	0.003698534629263911
G90	G2	0.0
G91	G2	0.00350988396519111
G92	G2	0.0037019359428657316
G93	G2	0.0055103980938575525
G94	G2	0.0006316002135333756
G95	G2	0.0
G96	G2	0.003993523753479211
G97	G2	0.002936462954675206
G98	G2	0.0056399263649595825
G99	G2	0.004112777803940499
G100	G2	0.0038438217132667277
G1	G3	0.019485752163511547
G2	G3	0.0019454027333214866
G4	G3	0.004224911818646287
G5	G3	0.0023206046688150706
G6	G3	0.004778066840611754
G7	G3	0.004285260316953103
G8	G3	0.002886115963453672
G9	G3	0.0030332387236519515
G10	G3	0.004849132800976159
G11	G3	0.002671535436687911
G12	G3	0.0024684809501721145
G13	G3	0.001898990229896985
G14	G3	0.004294076813984055
G15	G3	0.0
G16	G3	0.010964090845927373
G17	G3	0.006004308150697216
G18	G3	0.002073739296486056
G19	G3	0.0
G20	G3	0.004345831807764255
G21	G3	0.0038987590195404087
G22	G3	0.005586772194003328
G23	G3	0.009486888979887288
G24	G3	0.009693380960359394
G25	G3	0.004950794807266119
G26	G3	0.003551749510354359
G27	G3	0.0037905687233946743
G28	G3	0.00459132950809095
G29	G3	0.010675665706330982
G30	G3	0.0038039104939330474
G31	G3	0.0049385113296667145
G32	G3	0.00573152335520146
G33	G3	0.005075972386740643
G34	G3	0.003915983808315449
G35	G3	0.0035872536950168894
G36	G3	0.0062617179816016316
G37	G3	0.010528860157577405
G38	G3	0.002594130776169251
G39	G3	0.004721935388569794
G40	G3	0.005987158921365794
G41	G3	0.008722871508656048
G42	G3	0.005036701287376761
G43	G3	0.004727427270081549
G44	G3	0.004100607319328204
G45	G3	0.0030639598573149614
G46	G3	0.008172814423878924
G47	G3	0.012259469046923403
G48	G3	0.00884237890476101
G49	G3	0.005073617143595669
G50	G3	0.008210939691924036
G51	G3	0.0038722920207715926
G52	G3	0.00640967719405533
G53	G3	0.019885397118287275
G54	G3	0.004283651453678015
G55	G3	0.003899986399770888
G56	G3	0.004058937668357762
G57	G3	0.013362248990506765
G58	G3	0.0059436873619563855
G59	G3	0.004141198866042144
G60	G3	0.005105367313949661
G61	G3	0.004743768842677225
G62	G3	0.010719758327508665
G63	G3	0.004424803405281362
G64	G3	0.006383687049092274
G65	G3	0.014705845174010704
G66	G3	0.006239943500718489
G67	G3	0.006232933058681336
G68	G3	0.00509204028671736
G69	G3	0.010715769341759608
G70	G3	0.003148526078758011
G71	G3	0.0
G72	G3	0.008890465118970901
G73	G3	0.007734879260321405
G74	G3	0.009979264722571653
G75	G3	0.004468772551270694
G76	G3	0.00605357659376274
G77	G3	0.008260775752273325
G78	G3	0.00520460635003238
G79	G3	0.005317655256621253
G80	G3	0.0002797136310301606
G81	G3	0.005466251195605928
G82	G3	0.0
G83	G3	0.004614848306373716
G84	G3	0.004387257272727883
G85	G3	0.004292745769882758
G86	G3	0.005289216801393645
G87	G3	0.005519618738487735
G88	G3	0.0038104162081013977
G89	G3	0.004107222917199621
G90	G3	0.0
G91	G3	0.005147654340861861
G92	G3	0.004365107758996538
G93	G3	0.004943760407356599
G94	G3	0.005562931807356871
G95	G3	0.0
G96	G3	0.0032690217370981
G97	G3	0.0047547737992032135
G98	G3	0.005665559960922851
G99	G3	0.007574451357485776
G100	G3	0.003610259472321187
G1	G4	0.0028055062320172723
G2	G4	0.006005159473915553
G3	G4	0.005206970282057022
G5	G4	0.009232784196726245
G6	G4	0.002014807907151821
G7	G4	0.00837674463995278
G8	G4	0.008764727391369789
G9	G4	0.0050548836948748205
G10	G4	0.0
G11	G4	0.0
G12	G4	0.005420188262475905
G13	G4	0.002068682595012092
G14	G4	0.0
G15	G4	0.004354203456540149
G16	G4	0.0
G17	G4	0.0
G18	G4	0.0
G19	G4	0.0067445625762886045
G20	G4	0.0019540332877169136
G21	G4	0.005615101995261091
G22	G4	0.003703743279337876
G23	G4	0.009613430498751718
G24	G4	0.008846199039840222
G25	G4	0.0037043846885693615
G26	G4	0.0
G27	G4	0.005684422591808282
G28	G4	0.006081487402936364
G29	G4	0.0023799905539898967
G30	G4	0.00762652262556234
G31	G4	0.006565768197312294
G32	G4	0.004774157104749543
G33	G4	0.007840059121093661
G34	G4	0.006153403598033677
G35	G4	0.0
G36	G4	0.003665050146449644
G37	G4	0.0067761679412659944
