G2	G1	0.0
G3	G1	0.003525182752410097
G4	G1	0.0015735530060014724
G5	G1	0.004280339989652978
G6	G1	0.001657392135005245
G7	G1	0.006580085983917945
G8	G1	0.0346250746040544
G9	G1	0.0
G10	G1	0.002459997143499997
G11	G1	0.0054579257076595635
G12	G1	0.008070033016948152
G13	G1	0.006617989801686944
G14	G1	0.015097431903424458
G15	G1	0.0
G16	G1	0.0
G17	G1	0.0011881675212535323
G18	G1	0.002581031978229406
G19	G1	0.008250855143750159
G20	G1	0.005508197974654708
G21	G1	0.001709137560877058
G22	G1	0.001863588391947003
G23	G1	0.01179901096865037
G24	G1	0.003563923073631361
G25	G1	0.005726555110869796
G26	G1	0.0
G27	G1	0.0
G28	G1	0.0034610658807442463
G29	G1	0.00899288556958504
G30	G1	0.00684072792015989
G31	G1	0.004936843296740094
G32	G1	0.006815485293249547
G33	G1	0.005296502439368383
G34	G1	0.0
G35	G1	0.008050120131791265
G36	G1	0.0
G37	G1	0.002683437841890966
G38	G1	0.0022069337579617163
G39	G1	0.0
G40	G1	0.0
G41	G1	0.0
G42	G1	0.0
G43	G1	0.011772058453999904
G44	G1	0.0
G45	G1	0.0
G46	G1	0.0
G47	G1	0.019535514914987003
G48	G1	0.007571295782292846
G49	G1	0.008300139926372333
G50	G1	0.0
G51	G1	0.0
G52	G1	0.0
G53	G1	0.01188260968070713
G54	G1	0.0046755849895333225
G55	G1	0.0075817478110995545
G56	G1	0.0
G57	G1	0.0
G58	G1	0.0
G59	G1	0.0
G60	G1	0.0
G61	G1	0.0
G62	G1	0.02222454642711113
G63	G1	0.006788518487275288
G64	G1	0.0
G65	G1	0.003191350336925836
G66	G1	0.008873187895651054
G67	G1	0.0
G68	G1	0.008381753527453364
G69	G1	0.0
G70	G1	0.0
G71	G1	0.00777569444425734
G72	G1	0.0
G73	G1	0.0
G74	G1	0.005677803256321923
G75	G1	0.0016987703579922108
G76	G1	0.0
G77	G1	0.013193817432125374
G78	G1	0.0
G79	G1	0.011950394812483027
G80	G1	0.0
G81	G1	0.0
G82	G1	0.0
G83	G1	0.003063385362683511
G84	G1	0.0
G85	G1	0.014337765062009594
G86	G1	0.0
