G2	G1	0.037365064665130315
G3	G1	0.039334621152990676
G4	G1	0.033541917230849115
G5	G1	0.046667709003116384
G6	G1	0.03154365118357801
G7	G1	0.04427662094058078
G8	G1	0.042951662099945505
G9	G1	0.04159276741277163
G10	G1	0.04440707800567732
G1	G2	0.015771668112071206
G3	G2	0.013802500469997704
G4	G2	0.008282507375012292
G5	G2	0.047534780162510566
G6	G2	0.021178853513979475
G7	G2	0.011096307274402065
G8	G2	0.009588790868140832
G9	G2	0.015014158726928635
G10	G2	0.01451404033580866
G1	G3	0.019573729421954098
G2	G3	0.017777929692487014
G4	G3	0.04426351003924317
G5	G3	0.048199178286435364
G6	G3	0.029566414862660467
G7	G3	0.042126640007729935
G8	G3	0.028763911219716432
G9	G3	0.023545381171367365
G10	G3	0.15778690845170015
G1	G4	0.015413435202849034
G2	G4	0.012055795837927819
G3	G4	0.016243979259495875
G5	G4	0.025731289677886692
G6	G4	0.01767306728426212
G7	G4	0.018768732551936135
G8	G4	0.03435542841332454
G9	G4	0.01999483304575428
G10	G4	0.024999578689439507
G1	G5	0.013395115529472555
G2	G5	0.06395731451903443
G3	G5	0.020752013917820958
G4	G5	0.04183285375259066
G6	G5	0.05200410197602392
G7	G5	0.032804841173812736
G8	G5	0.01743444496702969
G9	G5	0.27160544812128184
G10	G5	0.015931129693515036
G1	G6	0.009919418171338205
G2	G6	0.003782204346073088
G3	G6	0.01539668803026414
G4	G6	0.008974562079005183
G5	G6	0.014318152814644878
G7	G6	0.07537871611255939
G8	G6	0.04488275682336559
G9	G6	0.011740435236536425
G10	G6	0.0
G1	G7	0.0071779820167286465
G2	G7	0.030107014536460943
G3	G7	0.00986914649302333
G4	G7	0.0032711955189280687
G5	G7	0.0050329568076374395
G6	G7	0.01473081258330317
G8	G7	0.08074168003305239
G9	G7	0.01449532004807342
G10	G7	0.02892301455673878
G1	G8	0.010782910187521063
G2	G8	0.33939543469212613
G3	G8	0.013943259932936495
G4	G8	0.020004955984311408
G5	G8	0.020238447681501882
G6	G8	0.024805767998508317
G7	G8	0.04021470421473336
G9	G8	0.01698863981497296
G10	G8	0.010673833137092678
G1	G9	0.003737769181999958
G2	G9	0.010987047619867497
G3	G9	0.019825954455619254
G4	G9	0.004260549683839159
G5	G9	0.00610939061965917
G6	G9	0.004377969749885121
G7	G9	0.005077862506070298
G8	G9	0.00800325568740272
G10	G9	0.011554828308869421
G1	G10	0.008865642912276107
G2	G10	0.008845809223535098
G3	G10	0.008765190514547392
G4	G10	0.020406674847234123
G5	G10	0.008482710552526744
G6	G10	0.008100364327446131
G7	G10	0.009038320872840431
G8	G10	0.02029812740909458
G9	G10	0.01919924918589027
